,file_name,case_name,docket_number,Argued,Decided,Granted,first_party,first_party_label,second_party,second_party_label,winning_party,decision_type,majority_vote,minority_vote,advocate_0,advocate_description_0,advocate_1,advocate_description_1,advocate_2,advocate_description_2,advocate_3,advocate_description_3,advocate_4,advocate_description_4,advocate_5,advocate_description_5,advocate_6,advocate_description_6,advocate_7,advocate_description_7,advocate_8,advocate_description_8,advocate_9,advocate_description_9,advocate_10,advocate_description_10,advocate_11,advocate_description_11,advocate_12,advocate_description_12,advocate_13,advocate_description_13,advocate_14,advocate_description_14,advocate_15,advocate_description_15,john_m_harlan2,hugo_l_black,william_o_douglas,potter_stewart,william_j_brennan_jr,byron_r_white,earl_warren,tom_c_clark,abe_fortas,thurgood_marshall,harry_a_blackmun,lewis_f_powell_jr,william_h_rehnquist,john_paul_stevens,sandra_day_oconnor,antonin_scalia,anthony_m_kennedy,david_h_souter,clarence_thomas,ruth_bader_ginsburg,stephen_g_breyer,felix_frankfurter,harold_burton,stanley_reed,sherman_minton,arthur_j_goldberg,sonia_sotomayor,john_g_roberts_jr,samuel_a_alito_jr,warren_e_burger,elena_kagan,neil_gorsuch,brett_m_kavanaugh,charles_e_whittaker,petitioner_wins
3274,1987.85-1765,Bankers Life & Casualty Company v. Crenshaw,85-1765,565250400.0,579762000.0,,Bankers Life & Casualty Company,Appellant,Crenshaw,Appellee,,majority opinion,6.0,1.0,bruce_j_ennis_jr,on behalf of the Appellee,theodore_b_olson,on behalf of the Appellant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,minority,,majority,none,majority,majority,none,,,,,,,,,,,,,,,,,,0
3275,1987.85-1910,Business Electronics Corporation v. Sharp Electronics Corporation,85-1910,569570400.0,578552400.0,,Business Electronics Corporation,Petitioner,Sharp Electronics Corporation,Respondent,,majority opinion,6.0,2.0,gary_v_mcgowan,on behalf of the Petitioner,harold_r_tyler_jr,on behalf of the Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,,,,majority,majority,,majority,minority,majority,majority,none,,,,,,,,,,,,,,,,,,0
3276,1987.85-2079,"Laborers Health & Welfare Trust Fund for Northern California v. Advanced Lightweight Concrete Company, Inc.",85-2079,563522400.0,572594400.0,,Laborers Health & Welfare Trust Fund for Northern California,Petitioner,"Advanced Lightweight Concrete Company, Inc.",Respondent,,majority opinion,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,none,,,,,,,,,,,,,,,,,,0
3277,1987.85-673,Hartigan v. Zbaraz,85-673,562917600.0,566460000.0,,Hartigan,Petitioner,Zbaraz,Respondent,Zbaraz,per curiam,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,none,,,,none,none,,none,none,none,none,,,,,,,,,,,,,,,,,,,0
3278,1987.86-1013,Lyng v. Northwest Indian Cemetery Protective Association,86-1013,565250400.0,577429200.0,,Lyng,Petitioner,Northwest Indian Cemetery Protective Association,Respondent,Lyng,majority opinion,5.0,3.0,marilyn_b_miles,Argued the cause for the respondents,andrew_j_pincus,Argued the cause for the petitioners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,,,,minority,minority,,majority,majority,majority,majority,none,,,,,,,,,,,,,,,,,,1
3279,1987.86-1021,Carneigie-Mellon Univ. v. Cohill,86-1021,563522400.0,569656800.0,,Carneigie-Mellon Univ.,Petitioner,Cohill,Respondent,Cohill,majority opinion,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,,,,majority,majority,,minority,majority,majority,minority,,,,,,,,,,,,,,,,,,,0
3280,1987.86-1034,"Virginia v. American Booksellers Association, Inc.",86-1034,563004000.0,570088800.0,,Virginia,Petitioner,"American Booksellers Association, Inc.",Respondent,Questions Certified,majority opinion,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,,0
3281,1987.86-1042,City of Lakewood v. Plain Dealer Publishing Co.,86-1042,563004000.0,582526800.0,,City of Lakewood,Petitioner,Plain Dealer Publishing Co.,Respondent,Plain Dealer Publishing Co.,plurality opinion,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,,,,majority,majority,,none,minority,minority,majority,none,,,,,,,,,,,,,,,,,,0
3282,1987.86-1052,Volkswagenwerk Aktiengesellschaft v. Schlunk,86-1052,574927200.0,582354000.0,,Volkswagenwerk Aktiengesellschaft,Petitioner,Schlunk,Respondent,,majority opinion,9.0,0.0,jeffrey_p_minear,"amicus curiae, supporting Respondent",herbert_rubin,on behalf of the Petitioner,jack_samuel_ring,on behalf of the Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,0
3283,1987.86-1108,Vermont v. Cox,86-1108,562917600.0,566460000.0,,Vermont,Petitioner,Cox,Respondent,,per curiam,8.0,0.0,susan_r_harritt,on behalf of the Petitioner,paul_j_larkin_jr,"as amicus curiae, supporting Petitioners",henry_hinton,"as amicus curiae, by invitation of the Court in support of the judgment below",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,,0
3284,1987.86-1128,Immigration and Naturalization Service v. Abudu,86-1128,565336800.0,573199200.0,,Immigration and Naturalization Service,Petitioner,Abudu,Respondent,Immigration and Naturalization Service,majority opinion,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,none,,,,,,,,,,,,,,,,,,1
3285,1987.86-1145,Patrick v. Burget,86-1145,572508000.0,579762000.0,,Patrick,Petitioner,Burget,Respondent,Patrick,majority opinion,8.0,0.0,thomas_m_triplett,on behalf of the Respondents,barbee_b_lyon,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,none,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,1
3286,1987.86-1146,Bowen v. Galbreath,86-1146,566028000.0,572680800.0,,Bowen,Petitioner,Galbreath,Respondent,Bowen,majority opinion,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,none,,,,,,,,,,,,,,,,,,1
3287,1987.86-1172,Goodyear Atomic Corporation v. Miller,86-1172,569570400.0,580366800.0,,Goodyear Atomic Corporation,Petitioner,Miller,Respondent,Miller,majority opinion,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,,,,majority,majority,,majority,majority,minority,majority,none,,,,,,,,,,,,,,,,,,0
3288,1987.86-1278,"Hustler Magazine, Inc. v. Falwell",86-1278,565423200.0,572680800.0,,"Hustler Magazine, Inc.",Petitioner,Falwell,Respondent,"Hustler Magazine, Inc.",majority opinion,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,1
3289,1987.86-1294,Webster v. Doe,86-1294,568965600.0,582354000.0,,Webster,Petitioner,Doe,Respondent,Webster,majority opinion,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,minority,minority,none,,,,,,,,,,,,,,,,,,1
3290,1987.86-1329,Gulfstream Aerospace Corporation v. Mayacamas Corporation,86-1329,565855200.0,575013600.0,,Gulfstream Aerospace Corporation,Petitioner,Mayacamas Corporation,Respondent,Mayacamas Corporation,majority opinion,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,none,,,,,,,,,,,,,,,,,,0
3291,1987.86-1357,United States Department of Justice v. Julian,86-1357,569570400.0,579762000.0,,United States Department of Justice,Petitioner,Julian,Respondent,,majority opinion,5.0,3.0,edwin_s_kneedler,on behalf of the Petitioners,eric_robert_glitzenstein,for respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,,,,majority,majority,,majority,majority,minority,minority,none,,,,,,,,,,,,,,,,,,0
3292,1987.86-1387,"Mackey v. Lanier Collection Agency & Service, Inc.",86-1387,577429200.0,582526800.0,,Mackey,Petitioner,"Lanier Collection Agency & Service, Inc.",Respondent,,majority opinion,5.0,4.0,ernest_l_mathews_jr,on behalf of the Petitioners,brian_j_martin,"as amicus curiae, supporting Petitioners",maureen_e_mahoney,"as amicus curiae, supporting judgment below",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,minority,,majority,majority,minority,minority,minority,,,,,,,,,,,,,,,,,,0
3293,1987.86-1406,Puerto Rico Department of Consumer Affairs v. Isla Petroleum Corporation,86-1406,573112800.0,577429200.0,,Puerto Rico Department of Consumer Affairs,Petitioner,Isla Petroleum Corporation,Respondent,Puerto Rico Department of Consumer Affairs,majority opinion,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,none,majority,majority,,,,,,,,,,,,,,,,,,1
3294,1987.86-1415,Marino v. Ortiz,86-1415,565250400.0,569052000.0,,Marino,Petitioner,Ortiz,Respondent,,equally divided,0.0,0.0,leonard_j_koerner,on behalf of Respondents,glen_d_nager,"as amicus curiae, in support of Petitioners",ronald_podolsky,on behalf of the Petitioners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,none,,,,none,none,,none,none,none,none,,,,,,,,,,,,,,,,,,,0
3295,1987.86-1430,"Peralta v. Heights Medical Center, Inc.",86-1430,565250400.0,572680800.0,,Peralta,Petitioner,"Heights Medical Center, Inc.",Respondent,Peralta,majority opinion,8.0,0.0,jack_e_urquhart,on behalf of the Appellees,bruce_ian_schimmel,on behalf of the Appellant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,none,,,,,,,,,,,,,,,,,,1
3296,1987.86-1431,Loeffler v. Frank,86-1431,568879200.0,582181200.0,,Loeffler,Petitioner,Frank,Respondent,Loeffler,majority opinion,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,,,,majority,majority,,minority,majority,minority,majority,none,,,,,,,,,,,,,,,,,,1
3297,1987.86-1461,Edward J. DeBartolo Corporation v. Florida Gulf Coast Building & Construction Trades Council,86-1461,569656800.0,577515600.0,,Edward J. DeBartolo Corporation,Petitioner,Florida Gulf Coast Building & Construction Trades Council,Respondent,,majority opinion,8.0,0.0,lawrence_m_cohen,on behalf of the Petitioner,louis_r_cohen,"for respondent, N.L.R.B., in support of the petitioner by special leave of Court",lawrence_gold,on behalf of the respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,none,,,,,,,,,,,,,,,,,,0
3298,1987.86-1471,"Lyng v. International Union, United Automobile, Aerospace & Agricultural Implement Workers of America",86-1471,565855200.0,575100000.0,,Lyng,Appellant,"International Union, United Automobile, Aerospace & Agricultural Implement Workers of America",Appellee,Lyng,majority opinion,5.0,3.0,lawrence_s_robbins,on behalf of the Appellant,richard_walker_mchugh,for appellees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,,,,minority,minority,,majority,majority,majority,majority,none,,,,,,,,,,,,,,,,,,1
3299,1987.86-1512,Pierce v. Underwood,86-1512,565336800.0,583390800.0,,Pierce,Petitioner,Underwood,Respondent,,majority opinion,6.0,2.0,mary_s_burdick,on behalf of the Respondent,thomas_w_merrill,on behalf of Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,,,,majority,majority,,majority,majority,minority,majority,none,,,,,,,,,,,,,,,,,,0
3300,1987.86-1520,McLaughlin v. Richland Shoe Company,86-1520,572680800.0,579762000.0,,McLaughlin,Petitioner,Richland Shoe Company,Respondent,Richland Shoe Company,majority opinion,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,,,,minority,minority,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,0
3301,1987.86-1521,United States v. Wells Fargo Bank,86-1521,565941600.0,575100000.0,,United States,Petitioner,Wells Fargo Bank,Respondent,United States,majority opinion,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,none,,,,,,,,,,,,,,,,,,1
3302,1987.86-1552,Department of the Navy v. Egan,86-1552,565423200.0,572594400.0,,Department of the Navy,Petitioner,Egan,Respondent,Department of the Navy,majority opinion,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,minority,,,,minority,majority,,majority,majority,majority,majority,none,,,,,,,,,,,,,,,,,,1
3303,1987.86-1602,United Savings Association of Texas v. Timbers of Inwood Forest Associates,86-1602,565336800.0,569656800.0,,United Savings Association of Texas,Petitioner,Timbers of Inwood Forest Associates,Respondent,,majority opinion,8.0,0.0,h_miles_cohn,on behalf of the Petitioner,leonarad_h_simon,on behalf of the Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,,0
3304,1987.86-1650,"Trans World Airlines, Inc. v. Flight Attendants",86-1650,568965600.0,573285600.0,,"Trans World Airlines, Inc.",Petitioner,Flight Attendants,Respondent,,equally divided,0.0,0.0,steven_a_fehr,on behalf of the Respondent,murray_gartner,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,none,,,,none,none,,none,none,none,none,none,,,,,,,,,,,,,,,,,,0
3305,1987.86-1672,Commissioner of Internal Revenue v. Bollinger,86-1672,569052000.0,575013600.0,,Commissioner of Internal Revenue,Petitioner,Bollinger,Respondent,,majority opinion,8.0,0.0,charles_r_hembree,on behalf of the Respondents,alan_i_horowitz,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,none,,,,,,,,,,,,,,,,,,0
3306,1987.86-1685,Florida v. Long,86-1685,572508000.0,582958800.0,,Florida,Petitioner,Long,Respondent,Florida,majority opinion,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,,,,minority,minority,,majority,minority,majority,majority,majority,,,,,,,,,,,,,,,,,,1
3307,1987.86-1696,Equal Employment Opportunity Commission v. Commercial Office Products Company,86-1696,569052000.0,579762000.0,,Equal Employment Opportunity Commission,Petitioner,Commercial Office Products Company,Respondent,Equal Employment Opportunity Commission,majority opinion,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,minority,minority,majority,minority,none,,,,,,,,,,,,,,,,,,1
3308,1987.86-1715,"FLRA v. Aberdeen Proving Ground, Dept. of Army",86-1715,572594400.0,576133200.0,,Federal Labor Relations Authority,Petitioner,"Aberdeen Proving Ground, Dept. of Army",Respondent,,per curiam,9.0,0.0,lawrence_s_robbins,on behalf of the respondent,ruth_e_peters,on behalf of the petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,0
3309,1987.86-1743,Monessen v. Southwestern Railway Company v. Morgan,86-1743,572508000.0,581576400.0,,Monessen Southwestern R. Co.,Appellant,Morgan,Appellee,Monessen Southwestern R. Co.,majority opinion,7.0,2.0,paul_a_manion,on behalf of the Appellant,thomas_hollander,on behalf of the Appellee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,minority,minority,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,1
3310,1987.86-1753,Doe v. United States,86-1753,573285600.0,582958800.0,560408400.0,John Doe,Petitioner,United States,Respondent,United States,majority opinion,8.0,1.0,charles_a_rothfeld,on behalf of the Respondent,richard_e_timbie,on behalf of the Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,minority,majority,majority,majority,,,,,,,,,,,,,,,,,,0
3311,1987.86-1764,Bethesda Hospital Assn. v. Bowen,86-1764,573112800.0,576133200.0,,Bethesda Hospital Assn.,Petitioner,Bowen,Respondent,Bowen,majority opinion,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,0
3312,1987.86-1781,Schweiker v. Chilicky,86-1781,573199200.0,583131600.0,560408400.0,Richard Schweiker,Petitioner,James Chilicky,Respondent,Schweiker,majority opinion,6.0,3.0,laurence_h_tribe,on behalf of the Respondents,charles_fried,on behalf of the Petitioners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,,,,minority,minority,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,1
3313,1987.86-1824,Michigan v. Chesternut,86-1824,572680800.0,582181200.0,277102800.0,Michigan,Petitioner,Michael Mose Chesternut,Respondent,Michigan,majority opinion,9.0,0.0,andrea_l_solak,for the petitioner,carole_m_stanyar,for the respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,1
3314,1987.86-1836,New York State Club Association Inc. v. City of New York,86-1836,572594400.0,582786000.0,,New York State Club Association Inc.,Appellant,City of New York,Appellee,,majority opinion,9.0,0.0,alan_mansfield,on behalf of the appellant,peter_l_zimroth,on behalf of the appellees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,0
3315,1987.86-1845,Torres v. Oakland Scavenger Company,86-1845,572594400.0,583131600.0,,Torres,Petitioner,Oakland Scavenger Company,Respondent,Oakland Scavenger Company,majority opinion,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,,,,majority,majority,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,0
3316,1987.86-1908,"Stewart Organization, Inc. v. Ricoh Corporation",86-1908,573112800.0,582786000.0,,"Stewart Organization, Inc.",Petitioner,Ricoh Corporation,Respondent,Ricoh Corporation,majority opinion,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,minority,majority,,,,,,,,,,,,,,,,,,0
3317,1987.86-1961,"Tulsa Professional Collection Services, Inc. v. Pope",86-1961,573285600.0,577429200.0,,"Tulsa Professional Collection Services, Inc.",Petitioner,Pope,Respondent,"Tulsa Professional Collection Services, Inc.",majority opinion,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,minority,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,1
3318,1987.86-1970,Mississippi Power & Light Company v. Mississippi ex rel. Moore,86-1970,572508000.0,583131600.0,,Mississippi Power & Light Company,Petitioner,Mississippi ex rel. Moore,Respondent,Mississippi Power & Light Company,majority opinion,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,,,,minority,minority,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,1
3319,1987.86-1992,Immigration and Naturalization Service v. Pangilinan,86-1992,572680800.0,582526800.0,,Immigration and Naturalization Service,Petitioner,Pangilinan,Respondent,Immigration and Naturalization Service,majority opinion,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,none,,,,,,,,,,,,,,,,,,1
3320,1987.86-2000,United States v. Kozminski,86-2000,572594400.0,583563600.0,561099600.0,United States,Petitioner,"Ike Kozminski, et al.",Respondent,,majority opinion,9.0,0.0,carl_ziemba,on behalf of the respondent,william_bradford_reynolds,on behalf of the petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,0
3321,1987.86-2037,Landers v. National Railroad Passenger Corp.,86-2037,575618400.0,578120400.0,,Landers,Petitioner,National Railroad Passenger Corp.,Respondent,,majority opinion,9.0,0.0,clinton_j_miller_iii,on behalf of the Petitioner,harold_a_ross,on behalf of the Respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,0
3322,1987.86-279,Basic Inc. v. Levinson,86-279,562831200.0,573717600.0,541058400.0,"Basic, Incorporated, et al.",Petitioner,"Max L. Levinson, et al.",Respondent,Basic Inc.,plurality opinion,4.0,2.0,joel_w_sternman,for the petitioners,wayne_alan_cross,for the respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,minority,,,,majority,majority,,none,majority,minority,none,none,,,,,,,,,,,,,,,,,,1
3323,1987.86-327,"Mullins Coal Company, Inc. v. Director, Office of Workers' Compensation Programs, United States Department of Labor",86-327,561186000.0,566460000.0,,"Mullins Coal Company, Inc.",Petitioner,"Director, Office of Workers' Compensation Programs, United States Department of Labor",Respondent,"Mullins Coal Company, Inc.",majority opinion,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,majority,,,,minority,majority,,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,,1
3324,1987.86-422,Carpenter v. United States,86-422,560581200.0,564040800.0,535010400.0,David Carpenter,Petitioner,United States,Respondent,United States,majority opinion,8.0,0.0,don_d_buchwald,For the Petitioner,charles_fried,"Solicitor General of the United States, for the Respondent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,majority,,,,majority,majority,,majority,majority,majority,majority,,,,,,,,,,,,,,,,,,,0
